,index,acc,val_acc,loss,val_loss
242,42,0.8310583233833313,0.6718047261238098,0.3649354875087738,0.619239330291748
243,43,0.8230287432670593,0.8381502628326416,0.3696442246437073,0.44011303782463074
244,44,0.8289706110954285,0.7385998964309692,0.3662254512310028,0.5382260084152222
245,45,0.8230287432670593,0.7597944736480713,0.36591213941574097,0.5118569135665894
246,46,0.8272041082382202,0.8509954810142517,0.36245080828666687,0.39308446645736694
247,47,0.8288100361824036,0.849711000919342,0.3603661060333252,0.3996284604072571
248,48,0.8259193897247314,0.8439306616783142,0.3596990704536438,0.3977339565753937
249,49,0.8272041082382202,0.8208092451095581,0.3656254708766937,0.4131176173686981
250,50,0.8241528868675232,0.7976878881454468,0.36701592803001404,0.45556288957595825
251,51,0.8300947546958923,0.8195247054100037,0.36009901762008667,0.4410625696182251
252,52,0.825437605381012,0.7957611083984375,0.3625107705593109,0.48556843400001526
253,53,0.8252770304679871,0.7636480331420898,0.3628212809562683,0.4772270917892456
254,54,0.8278464674949646,0.8503532409667969,0.35930725932121277,0.3946867883205414
255,55,0.8235105276107788,0.7989723682403564,0.3634016215801239,0.44964927434921265
256,56,0.8307371139526367,0.7919074892997742,0.35896962881088257,0.4322642385959625
257,57,0.8304159045219421,0.8323699235916138,0.3573029637336731,0.43986183404922485
258,58,0.829452395439148,0.7642902731895447,0.36240771412849426,0.4714914560317993
259,59,0.8257588148117065,0.786769449710846,0.3586023449897766,0.4372793436050415
260,60,0.8347519040107727,0.8220937848091125,0.35398411750793457,0.44515228271484375
261,61,0.8272041082382202,0.8375080227851868,0.35822102427482605,0.4202693998813629
262,62,0.8328247666358948,0.7938342690467834,0.35705456137657166,0.4881126582622528
263,63,0.8278464674949646,0.8086062669754028,0.36525192856788635,0.44741663336753845
264,64,0.8357154130935669,0.7861271500587463,0.36107009649276733,0.46729832887649536
265,65,0.8283282518386841,0.8188824653625488,0.3548544645309448,0.38877418637275696
266,66,0.828488826751709,0.7745664715766907,0.3607170879840851,0.4999580979347229
267,67,0.8289706110954285,0.8599871397018433,0.35746872425079346,0.3727411925792694
268,68,0.8278464674949646,0.7809891104698181,0.36046698689460754,0.4756155014038086
269,69,0.8310583233833313,0.8567758798599243,0.3605937957763672,0.3693044185638428
270,70,0.8296129703521729,0.7668593525886536,0.3564631938934326,0.5080738067626953
271,71,0.828488826751709,0.7732819318771362,0.3568117916584015,0.47630974650382996
272,72,0.8312188982963562,0.7842003703117371,0.3563325107097626,0.4709683060646057
273,73,0.8251164555549622,0.813102126121521,0.3619637191295624,0.44531941413879395
274,74,0.8296129703521729,0.8041104674339294,0.3579002320766449,0.4255770444869995
275,75,0.8299341797828674,0.8124598860740662,0.3565244674682617,0.4555043578147888
276,76,0.8300947546958923,0.8471419215202332,0.3620459735393524,0.37375006079673767
277,77,0.8349124789237976,0.8375080227851868,0.3517102599143982,0.40932127833366394
278,78,0.8308976888656616,0.7931920289993286,0.3570161759853363,0.44125816226005554
279,79,0.8296129703521729,0.7167630195617676,0.35857298970222473,0.5620793700218201
280,80,0.8297735452651978,0.7835581302642822,0.3598403334617615,0.4524267911911011
281,81,0.8235105276107788,0.7591522336006165,0.36048105359077454,0.5070517659187317
282,82,0.836518406867981,0.7797045707702637,0.3497748374938965,0.47992798686027527
283,83,0.8312188982963562,0.7944765686988831,0.3529215157032013,0.44824737310409546
